Image,Flow,FlowRGB,GtMask,Sequence,Dino
FBMS/FBMS_clean/JPEGImages/lion02/00380.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/lion02/00380.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/lion02/00380.flo.png,FBMS/FBMS_clean/Annotations/lion02/00380.png,lion02,FBMS/FBMS_clean/DINO/dino_vits8//lion02/00380.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/lion02/00400.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/lion02/00400.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/lion02/00400.flo.png,FBMS/FBMS_clean/Annotations/lion02/00400.png,lion02,FBMS/FBMS_clean/DINO/dino_vits8//lion02/00400.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/lion02/00416.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/lion02/00416.flo,,FBMS/FBMS_clean/Annotations/lion02/00416.png,lion02,FBMS/FBMS_clean/DINO/dino_vits8//lion02/00416.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/marple1/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00001.flo.png,FBMS/FBMS_clean/Annotations/marple1/00001.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00001.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00010.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00010.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00010.flo.png,FBMS/FBMS_clean/Annotations/marple1/00010.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00010.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00020.flo.png,FBMS/FBMS_clean/Annotations/marple1/00020.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00020.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00030.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00030.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00030.flo.png,FBMS/FBMS_clean/Annotations/marple1/00030.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00030.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00040.flo.png,FBMS/FBMS_clean/Annotations/marple1/00040.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00040.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00050.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00050.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00050.flo.png,FBMS/FBMS_clean/Annotations/marple1/00050.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00050.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00100.flo.png,FBMS/FBMS_clean/Annotations/marple1/00100.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00100.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00150.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00150.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00150.flo.png,FBMS/FBMS_clean/Annotations/marple1/00150.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00150.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00200.flo.png,FBMS/FBMS_clean/Annotations/marple1/00200.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00200.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00250.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00250.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00250.flo.png,FBMS/FBMS_clean/Annotations/marple1/00250.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00250.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00300.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00300.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00300.flo.png,FBMS/FBMS_clean/Annotations/marple1/00300.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00300.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple1/00328.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple1/00328.flo,,FBMS/FBMS_clean/Annotations/marple1/00328.png,marple1,FBMS/FBMS_clean/DINO/dino_vits8//marple1/00328.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00001.flo.png,FBMS/FBMS_clean/Annotations/marple3/00001.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00001.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00010.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00010.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00010.flo.png,FBMS/FBMS_clean/Annotations/marple3/00010.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00010.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00020.flo.png,FBMS/FBMS_clean/Annotations/marple3/00020.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00020.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00030.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00030.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00030.flo.png,FBMS/FBMS_clean/Annotations/marple3/00030.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00030.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00040.flo.png,FBMS/FBMS_clean/Annotations/marple3/00040.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00040.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00050.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00050.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00050.flo.png,FBMS/FBMS_clean/Annotations/marple3/00050.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00050.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00100.flo.png,FBMS/FBMS_clean/Annotations/marple3/00100.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00100.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00150.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00150.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00150.flo.png,FBMS/FBMS_clean/Annotations/marple3/00150.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00150.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00200.flo.png,FBMS/FBMS_clean/Annotations/marple3/00200.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00200.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00250.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00250.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00250.flo.png,FBMS/FBMS_clean/Annotations/marple3/00250.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00250.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00300.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00300.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00300.flo.png,FBMS/FBMS_clean/Annotations/marple3/00300.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00300.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple3/00323.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple3/00323.flo,,FBMS/FBMS_clean/Annotations/marple3/00323.png,marple3,FBMS/FBMS_clean/DINO/dino_vits8//marple3/00323.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple5/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00001.flo.png,FBMS/FBMS_clean/Annotations/marple5/00001.png,marple5,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00001.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple5/00010.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00010.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00010.flo.png,FBMS/FBMS_clean/Annotations/marple5/00010.png,marple5,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00010.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple5/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00020.flo.png,FBMS/FBMS_clean/Annotations/marple5/00020.png,marple5,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00020.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple5/00030.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00030.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00030.flo.png,FBMS/FBMS_clean/Annotations/marple5/00030.png,marple5,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00030.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple5/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00040.flo.png,FBMS/FBMS_clean/Annotations/marple5/00040.png,marple5,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00040.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple5/00050.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00050.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00050.flo.png,FBMS/FBMS_clean/Annotations/marple5/00050.png,marple5,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00050.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple5/00094.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple5/00094.flo,,FBMS/FBMS_clean/Annotations/marple5/00094.png,marple5,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00094.jpg_144x175.npy
FBMS/FBMS_clean/JPEGImages/marple8/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00001.flo.png,FBMS/FBMS_clean/Annotations/marple8/00001.png,marple8,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00001.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple8/00010.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00010.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00010.flo.png,FBMS/FBMS_clean/Annotations/marple8/00010.png,marple8,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00010.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple8/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00020.flo.png,FBMS/FBMS_clean/Annotations/marple8/00020.png,marple8,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00020.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple8/00030.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00030.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00030.flo.png,FBMS/FBMS_clean/Annotations/marple8/00030.png,marple8,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00030.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple8/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00040.flo.png,FBMS/FBMS_clean/Annotations/marple8/00040.png,marple8,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00040.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple8/00050.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00050.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00050.flo.png,FBMS/FBMS_clean/Annotations/marple8/00050.png,marple8,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00050.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple8/00072.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple8/00072.flo,,FBMS/FBMS_clean/Annotations/marple8/00072.png,marple8,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00072.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00001.flo.png,FBMS/FBMS_clean/Annotations/marple10/00001.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00001.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00010.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00010.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00010.flo.png,FBMS/FBMS_clean/Annotations/marple10/00010.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00010.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00020.flo.png,FBMS/FBMS_clean/Annotations/marple10/00020.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00020.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00030.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00030.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00030.flo.png,FBMS/FBMS_clean/Annotations/marple10/00030.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00030.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00040.flo.png,FBMS/FBMS_clean/Annotations/marple10/00040.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00040.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00050.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00050.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00050.flo.png,FBMS/FBMS_clean/Annotations/marple10/00050.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00050.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00100.flo.png,FBMS/FBMS_clean/Annotations/marple10/00100.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00100.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00150.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00150.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00150.flo.png,FBMS/FBMS_clean/Annotations/marple10/00150.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00150.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00200.flo.png,FBMS/FBMS_clean/Annotations/marple10/00200.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00200.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00250.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00250.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00250.flo.png,FBMS/FBMS_clean/Annotations/marple10/00250.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00250.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00300.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00300.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00300.flo.png,FBMS/FBMS_clean/Annotations/marple10/00300.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00300.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00350.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00350.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00350.flo.png,FBMS/FBMS_clean/Annotations/marple10/00350.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00350.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00400.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00400.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00400.flo.png,FBMS/FBMS_clean/Annotations/marple10/00400.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00400.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00450.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00450.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00450.flo.png,FBMS/FBMS_clean/Annotations/marple10/00450.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00450.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple10/00460.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple10/00460.flo,,FBMS/FBMS_clean/Annotations/marple10/00460.png,marple10,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00460.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00001.flo.png,FBMS/FBMS_clean/Annotations/marple11/00001.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00001.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00010.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00010.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00010.flo.png,FBMS/FBMS_clean/Annotations/marple11/00010.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00010.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00020.flo.png,FBMS/FBMS_clean/Annotations/marple11/00020.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00020.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00030.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00030.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00030.flo.png,FBMS/FBMS_clean/Annotations/marple11/00030.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00030.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00040.flo.png,FBMS/FBMS_clean/Annotations/marple11/00040.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00040.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00050.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00050.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00050.flo.png,FBMS/FBMS_clean/Annotations/marple11/00050.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00050.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00100.flo.png,FBMS/FBMS_clean/Annotations/marple11/00100.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00100.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00150.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00150.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00150.flo.png,FBMS/FBMS_clean/Annotations/marple11/00150.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00150.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple11/00173.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple11/00173.flo,,FBMS/FBMS_clean/Annotations/marple11/00173.png,marple11,FBMS/FBMS_clean/DINO/dino_vits8//marple11/00173.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple13/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00001.flo.png,FBMS/FBMS_clean/Annotations/marple13/00001.png,marple13,FBMS/FBMS_clean/DINO/dino_vits8//marple13/00001.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple13/00010.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00010.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00010.flo.png,FBMS/FBMS_clean/Annotations/marple13/00010.png,marple13,FBMS/FBMS_clean/DINO/dino_vits8//marple13/00010.jpg_175x225.npy
